id,date,state_name,state_code,airport,freight
1577,01-02-2018,Punjab,3,Amritsar,56
1578,01-02-2018,Tamil Nadu,33,Trichy,568
1579,01-02-2018,Andaman and Nicobar Islands,35,Portblair,0
1580,01-02-2018,Manipur,14,Imphal,0
1581,01-02-2018,Andhra Pradesh,28,Vijayawada,0
1582,01-02-2018,Andhra Pradesh,28,Tirupati,0
1583,01-02-2018,Delhi,7,Delhi,48640
1584,01-02-2018,Maharashtra,27,Mumbai,52799
1585,01-02-2018,Karnataka,29,Bangalore,17881
1586,01-02-2018,Telangana,36,Hyderabad,6231
1587,01-02-2018,Kerala,32,Cochin,6046
1588,01-02-2018,Maharashtra,27,Nagpur,85
1589,01-02-2018,Maharashtra,27,Pune,8
1590,01-02-2018,Andhra Pradesh,28,Visakhapatnam,0
1591,01-02-2018,Bihar,10,Patna,0
1592,01-02-2018,Chandigarh,4,Chandigarh,0
1593,01-02-2018,West Bengal,19,Bagdogra,0
1594,01-02-2018,Tamil Nadu,33,Madurai,74
1595,01-02-2018,Maharashtra,27,Aurangabad,0
1596,01-02-2018,Bihar,10,Gaya,0
1597,01-03-2018,Tamil Nadu,33,Chennai,28645
1598,01-03-2018,West Bengal,19,Kolkata,4626
1599,01-03-2018,Gujarat,24,Ahmedabad,3526
1600,01-03-2018,Goa,30,Goa,99
1601,01-03-2018,Uttar Pradesh,9,Lucknow,191
1602,01-03-2018,Kerala,32,Trivandrum,2409
1603,01-03-2018,Assam,18,Guwahati,0
1604,01-03-2018,Rajasthan,8,Jaipur,506
1605,01-03-2018,Kerala,32,Calicut,1537
1606,01-03-2018,Odisha,21,Bhubaneswar,0
1607,01-03-2018,Tamil Nadu,33,Coimbatore,190
1608,01-03-2018,Jammu and Kashmir,1,Srinagar,0
1609,01-03-2018,Uttar Pradesh,9,Varanasi,1
1610,01-03-2018,Karnataka,29,Mangalore,168
1611,01-03-2018,Punjab,3,Amritsar,131
1612,01-03-2018,Tamil Nadu,33,Trichy,594
1613,01-03-2018,Andaman and Nicobar Islands,35,Portblair,0
1614,01-03-2018,Manipur,14,Imphal,0
1615,01-03-2018,Andhra Pradesh,28,Vijayawada,0
1616,01-03-2018,Andhra Pradesh,28,Tirupati,0
1617,01-03-2018,Delhi,7,Delhi,54723
1618,01-03-2018,Maharashtra,27,Mumbai,63231
1619,01-03-2018,Karnataka,29,Bangalore,20638
1620,01-03-2018,Telangana,36,Hyderabad,7667
1621,01-03-2018,Kerala,32,Cochin,6309
1622,01-03-2018,Maharashtra,27,Nagpur,73
1623,01-03-2018,Maharashtra,27,Pune,3
1624,01-03-2018,Andhra Pradesh,28,Visakhapatnam,0
1625,01-03-2018,Bihar,10,Patna,0
1626,01-03-2018,Chandigarh,4,Chandigarh,0
1627,01-03-2018,West Bengal,19,Bagdogra,0
1628,01-03-2018,Tamil Nadu,33,Madurai,86
1629,01-03-2018,Maharashtra,27,Aurangabad,0
1630,01-03-2018,Bihar,10,Gaya,0
1631,01-04-2018,Tamil Nadu,33,Chennai,25628
1632,01-04-2018,West Bengal,19,Kolkata,4551
1633,01-04-2018,Gujarat,24,Ahmedabad,3312
1634,01-04-2018,Goa,30,Goa,118
1635,01-04-2018,Uttar Pradesh,9,Lucknow,235
1636,01-04-2018,Kerala,32,Trivandrum,2246
1637,01-04-2018,Assam,18,Guwahati,0
1638,01-04-2018,Rajasthan,8,Jaipur,254
1639,01-04-2018,Kerala,32,Calicut,1566
1640,01-04-2018,Odisha,21,Bhubaneswar,0
1641,01-04-2018,Tamil Nadu,33,Coimbatore,163
1642,01-04-2018,Jammu and Kashmir,1,Srinagar,0
1643,01-04-2018,Uttar Pradesh,9,Varanasi,0
1644,01-04-2018,Karnataka,29,Mangalore,152
1645,01-04-2018,Punjab,3,Amritsar,60
1646,01-04-2018,Tamil Nadu,33,Trichy,515
1647,01-04-2018,Andaman and Nicobar Islands,35,Portblair,0
1648,01-04-2018,Manipur,14,Imphal,0
1649,01-04-2018,Andhra Pradesh,28,Vijayawada,0
1650,01-04-2018,Andhra Pradesh,28,Tirupati,0
1651,01-04-2018,Delhi,7,Delhi,54442
1652,01-04-2018,Maharashtra,27,Mumbai,58271
1653,01-04-2018,Karnataka,29,Bangalore,19284
1654,01-04-2018,Telangana,36,Hyderabad,6898
1655,01-04-2018,Kerala,32,Cochin,5101
1656,01-04-2018,Maharashtra,27,Nagpur,42
1657,01-04-2018,Maharashtra,27,Pune,1
1658,01-04-2018,Andhra Pradesh,28,Visakhapatnam,0
1659,01-04-2018,Bihar,10,Patna,0
1660,01-04-2018,Chandigarh,4,Chandigarh,0
1661,01-04-2018,West Bengal,19,Bagdogra,0
1662,01-04-2018,Tamil Nadu,33,Madurai,95
1663,01-04-2018,Maharashtra,27,Aurangabad,0
1664,01-04-2018,Bihar,10,Gaya,0
1665,01-05-2018,Tamil Nadu,33,Chennai,27035
1666,01-05-2018,West Bengal,19,Kolkata,4800
1667,01-05-2018,Gujarat,24,Ahmedabad,3910
1668,01-05-2018,Goa,30,Goa,126
1669,01-05-2018,Uttar Pradesh,9,Lucknow,292
1670,01-05-2018,Kerala,32,Trivandrum,2110
1671,01-05-2018,Assam,18,Guwahati,1
1672,01-05-2018,Rajasthan,8,Jaipur,170
1673,01-05-2018,Kerala,32,Calicut,1509
1674,01-05-2018,Odisha,21,Bhubaneswar,0
1675,01-05-2018,Tamil Nadu,33,Coimbatore,162
1676,01-05-2018,Jammu and Kashmir,1,Srinagar,0
1677,01-05-2018,Uttar Pradesh,9,Varanasi,0
1678,01-05-2018,Karnataka,29,Mangalore,240
1679,01-05-2018,Punjab,3,Amritsar,53
1680,01-05-2018,Tamil Nadu,33,Trichy,518
1681,01-05-2018,Andaman and Nicobar Islands,35,Portblair,0
1682,01-05-2018,Manipur,14,Imphal,0
1683,01-05-2018,Andhra Pradesh,28,Vijayawada,0
1684,01-05-2018,Andhra Pradesh,28,Tirupati,0
1685,01-05-2018,Delhi,7,Delhi,56835
1686,01-05-2018,Maharashtra,27,Mumbai,60084
1687,01-05-2018,Karnataka,29,Bangalore,20877
1688,01-05-2018,Telangana,36,Hyderabad,6942
1689,01-05-2018,Kerala,32,Cochin,5747
1690,01-05-2018,Maharashtra,27,Nagpur,30
1691,01-05-2018,Maharashtra,27,Pune,1
1692,01-05-2018,Andhra Pradesh,28,Visakhapatnam,0
1693,01-05-2018,Bihar,10,Patna,0
1694,01-05-2018,Chandigarh,4,Chandigarh,0
1695,01-05-2018,West Bengal,19,Bagdogra,0
1696,01-05-2018,Tamil Nadu,33,Madurai,106
1697,01-05-2018,Maharashtra,27,Aurangabad,0
1698,01-05-2018,Bihar,10,Gaya,0
1699,01-06-2018,Tamil Nadu,33,Chennai,27190
1700,01-06-2018,West Bengal,19,Kolkata,4601
1701,01-06-2018,Gujarat,24,Ahmedabad,3475
1702,01-06-2018,Goa,30,Goa,279
1703,01-06-2018,Uttar Pradesh,9,Lucknow,239
1704,01-06-2018,Kerala,32,Trivandrum,832
1705,01-06-2018,Assam,18,Guwahati,0
1706,01-06-2018,Rajasthan,8,Jaipur,188
1707,01-06-2018,Kerala,32,Calicut,307
1708,01-06-2018,Odisha,21,Bhubaneswar,0
1709,01-06-2018,Tamil Nadu,33,Coimbatore,199
1710,01-06-2018,Jammu and Kashmir,1,Srinagar,0
1711,01-06-2018,Uttar Pradesh,9,Varanasi,0
1712,01-06-2018,Karnataka,29,Mangalore,621
1713,01-06-2018,Punjab,3,Amritsar,52
1714,01-06-2018,Tamil Nadu,33,Trichy,644
1715,01-06-2018,Andaman and Nicobar Islands,35,Portblair,0
1716,01-06-2018,Manipur,14,Imphal,0
1717,01-06-2018,Andhra Pradesh,28,Vijayawada,0
1718,01-06-2018,Andhra Pradesh,28,Tirupati,0
1719,01-06-2018,Delhi,7,Delhi,54097
1720,01-06-2018,Maharashtra,27,Mumbai,58083
1721,01-06-2018,Karnataka,29,Bangalore,22187
1722,01-06-2018,Telangana,36,Hyderabad,7558
1723,01-06-2018,Kerala,32,Cochin,2703
1724,01-06-2018,Maharashtra,27,Nagpur,54
1725,01-06-2018,Maharashtra,27,Pune,3
1726,01-06-2018,Andhra Pradesh,28,Visakhapatnam,0
1727,01-06-2018,Bihar,10,Patna,0
1728,01-06-2018,Chandigarh,4,Chandigarh,0
1729,01-06-2018,West Bengal,19,Bagdogra,0
1730,01-06-2018,Tamil Nadu,33,Madurai,118
1731,01-06-2018,Maharashtra,27,Aurangabad,0
1732,01-06-2018,Bihar,10,Gaya,0
1733,01-07-2018,Tamil Nadu,33,Chennai,28809
1734,01-07-2018,West Bengal,19,Kolkata,5566
1735,01-07-2018,Gujarat,24,Ahmedabad,3474
1736,01-07-2018,Goa,30,Goa,226
1737,01-07-2018,Uttar Pradesh,9,Lucknow,277
1738,01-07-2018,Kerala,32,Trivandrum,1477
1739,01-07-2018,Assam,18,Guwahati,0
1740,01-07-2018,Rajasthan,8,Jaipur,175
1741,01-07-2018,Kerala,32,Calicut,721
1742,01-07-2018,Odisha,21,Bhubaneswar,0
1743,01-07-2018,Tamil Nadu,33,Coimbatore,201
1744,01-07-2018,Jammu and Kashmir,1,Srinagar,0
1745,01-07-2018,Uttar Pradesh,9,Varanasi,0
1746,01-07-2018,Karnataka,29,Mangalore,390
1747,01-07-2018,Punjab,3,Amritsar,62
1748,01-07-2018,Tamil Nadu,33,Trichy,542
1749,01-07-2018,Andaman and Nicobar Islands,35,Portblair,0
1750,01-07-2018,Manipur,14,Imphal,0
1751,01-07-2018,Andhra Pradesh,28,Vijayawada,0
1752,01-07-2018,Andhra Pradesh,28,Tirupati,0
1753,01-07-2018,Delhi,7,Delhi,54536
1754,01-07-2018,Maharashtra,27,Mumbai,55159
1755,01-07-2018,Karnataka,29,Bangalore,22469
1756,01-07-2018,Telangana,36,Hyderabad,7319
1757,01-07-2018,Kerala,32,Cochin,4018
1758,01-07-2018,Maharashtra,27,Nagpur,79
1759,01-07-2018,Maharashtra,27,Pune,2
1760,01-07-2018,Andhra Pradesh,28,Visakhapatnam,0
1761,01-07-2018,Bihar,10,Patna,0
1762,01-07-2018,Chandigarh,4,Chandigarh,0
1763,01-07-2018,West Bengal,19,Bagdogra,0
1764,01-07-2018,Tamil Nadu,33,Madurai,171
1765,01-07-2018,Maharashtra,27,Aurangabad,0
1766,01-07-2018,Bihar,10,Gaya,0
1767,01-08-2018,Tamil Nadu,33,Chennai,29281
1768,01-08-2018,West Bengal,19,Kolkata,5380
1769,01-08-2018,Gujarat,24,Ahmedabad,3676
1770,01-08-2018,Goa,30,Goa,166
1771,01-08-2018,Uttar Pradesh,9,Lucknow,219
1772,01-08-2018,Kerala,32,Trivandrum,2755
1773,01-08-2018,Assam,18,Guwahati,17
1774,01-08-2018,Rajasthan,8,Jaipur,243
1775,01-08-2018,Kerala,32,Calicut,1293
1776,01-08-2018,Odisha,21,Bhubaneswar,5
1777,01-08-2018,Tamil Nadu,33,Coimbatore,177
1778,01-08-2018,Jammu and Kashmir,1,Srinagar,0
1779,01-08-2018,Uttar Pradesh,9,Varanasi,0
1780,01-08-2018,Karnataka,29,Mangalore,225
1781,01-08-2018,Punjab,3,Amritsar,52
1782,01-08-2018,Tamil Nadu,33,Trichy,452
1783,01-08-2018,Andaman and Nicobar Islands,35,Portblair,0
1784,01-08-2018,Manipur,14,Imphal,0
1785,01-08-2018,Andhra Pradesh,28,Vijayawada,0
1786,01-08-2018,Andhra Pradesh,28,Tirupati,0
1787,01-08-2018,Delhi,7,Delhi,56136
1788,01-08-2018,Maharashtra,27,Mumbai,57805
1789,01-08-2018,Karnataka,29,Bangalore,21682
1790,01-08-2018,Telangana,36,Hyderabad,7035
1791,01-08-2018,Kerala,32,Cochin,3004
1792,01-08-2018,Maharashtra,27,Nagpur,111
1793,01-08-2018,Maharashtra,27,Pune,3
1794,01-08-2018,Andhra Pradesh,28,Visakhapatnam,0
1795,01-08-2018,Bihar,10,Patna,0
1796,01-08-2018,Chandigarh,4,Chandigarh,0
1797,01-08-2018,West Bengal,19,Bagdogra,0
1798,01-08-2018,Tamil Nadu,33,Madurai,156
1799,01-08-2018,Maharashtra,27,Aurangabad,0
1800,01-08-2018,Bihar,10,Gaya,0
1801,01-09-2018,Tamil Nadu,33,Chennai,28005
1802,01-09-2018,West Bengal,19,Kolkata,5778
1803,01-09-2018,Gujarat,24,Ahmedabad,3571
1804,01-09-2018,Goa,30,Goa,168
1805,01-09-2018,Uttar Pradesh,9,Lucknow,279
1806,01-09-2018,Kerala,32,Trivandrum,2070
1807,01-09-2018,Assam,18,Guwahati,0
1808,01-09-2018,Rajasthan,8,Jaipur,232
1809,01-09-2018,Kerala,32,Calicut,1355
1810,01-09-2018,Odisha,21,Bhubaneswar,5
1811,01-09-2018,Tamil Nadu,33,Coimbatore,175
1812,01-09-2018,Jammu and Kashmir,1,Srinagar,0
1813,01-09-2018,Uttar Pradesh,9,Varanasi,0
1814,01-09-2018,Karnataka,29,Mangalore,208
1815,01-09-2018,Punjab,3,Amritsar,45
1816,01-09-2018,Tamil Nadu,33,Trichy,608
1817,01-09-2018,Andaman and Nicobar Islands,35,Portblair,0
1818,01-09-2018,Manipur,14,Imphal,0
1819,01-09-2018,Andhra Pradesh,28,Vijayawada,0
1820,01-09-2018,Andhra Pradesh,28,Tirupati,0
1821,01-09-2018,Delhi,7,Delhi,58723
1822,01-09-2018,Maharashtra,27,Mumbai,53571
1823,01-09-2018,Karnataka,29,Bangalore,19868
1824,01-09-2018,Telangana,36,Hyderabad,7034
1825,01-09-2018,Kerala,32,Cochin,5256
1826,01-09-2018,Maharashtra,27,Nagpur,106
1827,01-09-2018,Maharashtra,27,Pune,3
1828,01-09-2018,Andhra Pradesh,28,Visakhapatnam,0
1829,01-09-2018,Bihar,10,Patna,0
1830,01-09-2018,Chandigarh,4,Chandigarh,0
1831,01-09-2018,West Bengal,19,Bagdogra,0
1832,01-09-2018,Tamil Nadu,33,Madurai,151
1833,01-09-2018,Maharashtra,27,Aurangabad,0
1834,01-09-2018,Bihar,10,Gaya,0
1835,01-10-2018,Tamil Nadu,33,Chennai,28105
1836,01-10-2018,West Bengal,19,Kolkata,5497
1837,01-10-2018,Gujarat,24,Ahmedabad,5077
1838,01-10-2018,Goa,30,Goa,144
1839,01-10-2018,Uttar Pradesh,9,Lucknow,221
1840,01-10-2018,Kerala,32,Trivandrum,1822
1841,01-10-2018,Assam,18,Guwahati,0
1842,01-10-2018,Rajasthan,8,Jaipur,212
1843,01-10-2018,Kerala,32,Calicut,1409
1844,01-10-2018,Odisha,21,Bhubaneswar,5
1845,01-10-2018,Tamil Nadu,33,Coimbatore,176
1846,01-10-2018,Jammu and Kashmir,1,Srinagar,0
1847,01-10-2018,Uttar Pradesh,9,Varanasi,0
1848,01-10-2018,Karnataka,29,Mangalore,190
1849,01-10-2018,Punjab,3,Amritsar,79
1850,01-10-2018,Tamil Nadu,33,Trichy,638
1851,01-10-2018,Andaman and Nicobar Islands,35,Portblair,0
1852,01-10-2018,Manipur,14,Imphal,0
1853,01-10-2018,Andhra Pradesh,28,Vijayawada,0
1854,01-10-2018,Andhra Pradesh,28,Tirupati,0
1855,01-10-2018,Delhi,7,Delhi,59646
1856,01-10-2018,Maharashtra,27,Mumbai,56713
1857,01-10-2018,Karnataka,29,Bangalore,20086
1858,01-10-2018,Telangana,36,Hyderabad,7061
1859,01-10-2018,Kerala,32,Cochin,5294
1860,01-10-2018,Maharashtra,27,Nagpur,99
1861,01-10-2018,Maharashtra,27,Pune,9
1862,01-10-2018,Andhra Pradesh,28,Visakhapatnam,0
1863,01-10-2018,Bihar,10,Patna,0
1864,01-10-2018,Chandigarh,4,Chandigarh,0
1865,01-10-2018,West Bengal,19,Bagdogra,0
1866,01-10-2018,Tamil Nadu,33,Madurai,148
1867,01-10-2018,Maharashtra,27,Aurangabad,0
1868,01-10-2018,Bihar,10,Gaya,0
1869,01-11-2018,Tamil Nadu,33,Chennai,24247
1870,01-11-2018,West Bengal,19,Kolkata,5253
1871,01-11-2018,Gujarat,24,Ahmedabad,5128
1872,01-11-2018,Goa,30,Goa,129
1873,01-11-2018,Uttar Pradesh,9,Lucknow,207
1874,01-11-2018,Kerala,32,Trivandrum,1716
1875,01-11-2018,Assam,18,Guwahati,1
1876,01-11-2018,Rajasthan,8,Jaipur,213
1877,01-11-2018,Kerala,32,Calicut,1375
1878,01-11-2018,Odisha,21,Bhubaneswar,3
1879,01-11-2018,Tamil Nadu,33,Coimbatore,203
1880,01-11-2018,Jammu and Kashmir,1,Srinagar,0
1881,01-11-2018,Uttar Pradesh,9,Varanasi,0
1882,01-11-2018,Karnataka,29,Mangalore,186
1883,01-11-2018,Punjab,3,Amritsar,66
1884,01-11-2018,Tamil Nadu,33,Trichy,521
1885,01-11-2018,Andaman and Nicobar Islands,35,Portblair,0
1886,01-11-2018,Manipur,14,Imphal,0
1887,01-11-2018,Andhra Pradesh,28,Vijayawada,0
1888,01-11-2018,Andhra Pradesh,28,Tirupati,0
1889,01-11-2018,Delhi,7,Delhi,51854
1890,01-11-2018,Maharashtra,27,Mumbai,56398
1891,01-11-2018,Karnataka,29,Bangalore,18201
1892,01-11-2018,Telangana,36,Hyderabad,6530
1893,01-11-2018,Kerala,32,Cochin,4815
1894,01-11-2018,Maharashtra,27,Nagpur,126
1895,01-11-2018,Maharashtra,27,Pune,12
1896,01-11-2018,Andhra Pradesh,28,Visakhapatnam,0
1897,01-11-2018,Bihar,10,Patna,0
1898,01-11-2018,Chandigarh,4,Chandigarh,0
1899,01-11-2018,West Bengal,19,Bagdogra,0
1900,01-11-2018,Tamil Nadu,33,Madurai,140
1901,01-11-2018,Maharashtra,27,Aurangabad,0
1902,01-11-2018,Bihar,10,Gaya,0
1903,01-12-2018,Tamil Nadu,33,Chennai,24465
1904,01-12-2018,West Bengal,19,Kolkata,5008
1905,01-12-2018,Gujarat,24,Ahmedabad,3796
1906,01-12-2018,Goa,30,Goa,107
1907,01-12-2018,Uttar Pradesh,9,Lucknow,241
1908,01-12-2018,Kerala,32,Trivandrum,1719
1909,01-12-2018,Assam,18,Guwahati,1
1910,01-12-2018,Rajasthan,8,Jaipur,215
1911,01-12-2018,Kerala,32,Calicut,1569
1912,01-12-2018,Odisha,21,Bhubaneswar,0
1913,01-12-2018,Tamil Nadu,33,Coimbatore,179
1914,01-12-2018,Jammu and Kashmir,1,Srinagar,0
1915,01-12-2018,Uttar Pradesh,9,Varanasi,0
1916,01-12-2018,Karnataka,29,Mangalore,146
1917,01-12-2018,Punjab,3,Amritsar,82
1918,01-12-2018,Tamil Nadu,33,Trichy,573
1919,01-12-2018,Andaman and Nicobar Islands,35,Portblair,0
1920,01-12-2018,Manipur,14,Imphal,0
1921,01-12-2018,Andhra Pradesh,28,Vijayawada,0
1922,01-12-2018,Andhra Pradesh,28,Tirupati,0
1923,01-12-2018,Delhi,7,Delhi,53294
1924,01-12-2018,Maharashtra,27,Mumbai,56243
1925,01-12-2018,Karnataka,29,Bangalore,19259
1926,01-12-2018,Telangana,36,Hyderabad,6906
1927,01-12-2018,Kerala,32,Cochin,5286
1928,01-12-2018,Maharashtra,27,Nagpur,113
1929,01-12-2018,Maharashtra,27,Pune,11
1930,01-12-2018,Andhra Pradesh,28,Visakhapatnam,0
1931,01-12-2018,Bihar,10,Patna,0
1932,01-12-2018,Chandigarh,4,Chandigarh,0
1933,01-12-2018,West Bengal,19,Bagdogra,0
1934,01-12-2018,Tamil Nadu,33,Madurai,161
1935,01-12-2018,Maharashtra,27,Aurangabad,0
1936,01-12-2018,Bihar,10,Gaya,0
1937,01-01-2017,Tamil Nadu,33,Chennai,20692
1938,01-01-2017,West Bengal,19,Kolkata,4644
1939,01-01-2017,Gujarat,24,Ahmedabad,2621
1940,01-01-2017,Goa,30,Goa,82
1941,01-01-2017,Uttar Pradesh,9,Lucknow,147
1942,01-01-2017,Kerala,32,Trivandrum,1473
1943,01-01-2017,Assam,18,Guwahati,0
1944,01-01-2017,Rajasthan,8,Jaipur,246
1945,01-01-2017,Kerala,32,Calicut,1160
1946,01-01-2017,Odisha,21,Bhubaneswar,0
1947,01-01-2017,Tamil Nadu,33,Coimbatore,79
1948,01-01-2017,Jammu and Kashmir,1,Srinagar,0
1949,01-01-2017,Uttar Pradesh,9,Varanasi,0
1950,01-01-2017,Karnataka,29,Mangalore,59
1951,01-01-2017,Punjab,3,Amritsar,78
1952,01-01-2017,Tamil Nadu,33,Trichy,556
1953,01-01-2017,Andaman and Nicobar Islands,35,Portblair,0
1954,01-01-2017,Manipur,14,Imphal,0
1955,01-01-2017,Andhra Pradesh,28,Vijayawada,0
1956,01-01-2017,Andhra Pradesh,28,Tirupati,0
1957,01-01-2017,Delhi,7,Delhi,46427
1958,01-01-2017,Maharashtra,27,Mumbai,46969
1959,01-01-2017,Karnataka,29,Bangalore,15585
1960,01-01-2017,Telangana,36,Hyderabad,5410
1961,01-01-2017,Kerala,32,Cochin,4872
1962,01-01-2017,Maharashtra,27,Nagpur,49
1963,01-01-2017,Maharashtra,27,Pune,0
1964,01-01-2017,Andhra Pradesh,28,Visakhapatnam,0
1965,01-01-2017,Bihar,10,Patna,0
1966,01-01-2017,Chandigarh,4,Chandigarh,0
1967,01-01-2017,West Bengal,19,Bagdogra,0
1968,01-01-2017,Tamil Nadu,33,Madurai,0
1969,01-01-2017,Maharashtra,27,Aurangabad,0
1970,01-01-2017,Bihar,10,Gaya,0
1971,01-02-2017,Tamil Nadu,33,Chennai,21135
1972,01-02-2017,West Bengal,19,Kolkata,4429
1973,01-02-2017,Gujarat,24,Ahmedabad,2616
1974,01-02-2017,Goa,30,Goa,51
1975,01-02-2017,Uttar Pradesh,9,Lucknow,172
1976,01-02-2017,Kerala,32,Trivandrum,2186
1977,01-02-2017,Assam,18,Guwahati,0
1978,01-02-2017,Rajasthan,8,Jaipur,245
1979,01-02-2017,Kerala,32,Calicut,1086
1980,01-02-2017,Odisha,21,Bhubaneswar,0
1981,01-02-2017,Tamil Nadu,33,Coimbatore,88
1982,01-02-2017,Jammu and Kashmir,1,Srinagar,0
1983,01-02-2017,Uttar Pradesh,9,Varanasi,0
1984,01-02-2017,Karnataka,29,Mangalore,78
1985,01-02-2017,Punjab,3,Amritsar,83
1986,01-02-2017,Tamil Nadu,33,Trichy,525
1987,01-02-2017,Andaman and Nicobar Islands,35,Portblair,0
1988,01-02-2017,Manipur,14,Imphal,0
1989,01-02-2017,Andhra Pradesh,28,Vijayawada,0
1990,01-02-2017,Andhra Pradesh,28,Tirupati,0
1991,01-02-2017,Delhi,7,Delhi,44853
1992,01-02-2017,Maharashtra,27,Mumbai,45350
1993,01-02-2017,Karnataka,29,Bangalore,15959
1994,01-02-2017,Telangana,36,Hyderabad,5180
1995,01-02-2017,Kerala,32,Cochin,4700
1996,01-02-2017,Maharashtra,27,Nagpur,47
1997,01-02-2017,Maharashtra,27,Pune,0
1998,01-02-2017,Andhra Pradesh,28,Visakhapatnam,0
1999,01-02-2017,Bihar,10,Patna,0
2000,01-02-2017,Chandigarh,4,Chandigarh,0
2001,01-02-2017,West Bengal,19,Bagdogra,0
2002,01-02-2017,Tamil Nadu,33,Madurai,0
2003,01-02-2017,Maharashtra,27,Aurangabad,0
2004,01-02-2017,Bihar,10,Gaya,0
2005,01-03-2017,Tamil Nadu,33,Chennai,27960
2006,01-03-2017,West Bengal,19,Kolkata,5984
2007,01-03-2017,Gujarat,24,Ahmedabad,3457
2008,01-03-2017,Goa,30,Goa,85
2009,01-03-2017,Uttar Pradesh,9,Lucknow,240
2010,01-03-2017,Kerala,32,Trivandrum,2581
2011,01-03-2017,Assam,18,Guwahati,1
2012,01-03-2017,Rajasthan,8,Jaipur,244
2013,01-03-2017,Kerala,32,Calicut,1384
2014,01-03-2017,Odisha,21,Bhubaneswar,0
2015,01-03-2017,Tamil Nadu,33,Coimbatore,93
2016,01-03-2017,Jammu and Kashmir,1,Srinagar,0
2017,01-03-2017,Uttar Pradesh,9,Varanasi,0
2018,01-03-2017,Karnataka,29,Mangalore,120
2019,01-03-2017,Punjab,3,Amritsar,74
2020,01-03-2017,Tamil Nadu,33,Trichy,596
2021,01-03-2017,Andaman and Nicobar Islands,35,Portblair,0
2022,01-03-2017,Manipur,14,Imphal,0
2023,01-03-2017,Andhra Pradesh,28,Vijayawada,0
2024,01-03-2017,Andhra Pradesh,28,Tirupati,0
2025,01-03-2017,Delhi,7,Delhi,57064
2026,01-03-2017,Maharashtra,27,Mumbai,59361
2027,01-03-2017,Karnataka,29,Bangalore,19457
2028,01-03-2017,Telangana,36,Hyderabad,7192
2029,01-03-2017,Kerala,32,Cochin,5833
2030,01-03-2017,Maharashtra,27,Nagpur,32
2031,01-03-2017,Maharashtra,27,Pune,0
2032,01-03-2017,Andhra Pradesh,28,Visakhapatnam,0
2033,01-03-2017,Bihar,10,Patna,0
2034,01-03-2017,Chandigarh,4,Chandigarh,0
2035,01-03-2017,West Bengal,19,Bagdogra,0
2036,01-03-2017,Tamil Nadu,33,Madurai,0
2037,01-03-2017,Maharashtra,27,Aurangabad,0
2038,01-03-2017,Bihar,10,Gaya,0
2039,01-04-2017,Tamil Nadu,33,Chennai,24366
2040,01-04-2017,West Bengal,19,Kolkata,4891
2041,01-04-2017,Gujarat,24,Ahmedabad,3110
2042,01-04-2017,Goa,30,Goa,123
2043,01-04-2017,Uttar Pradesh,9,Lucknow,183
2044,01-04-2017,Kerala,32,Trivandrum,2387
2045,01-04-2017,Assam,18,Guwahati,0
2046,01-04-2017,Rajasthan,8,Jaipur,233
2047,01-04-2017,Kerala,32,Calicut,1558
2048,01-04-2017,Odisha,21,Bhubaneswar,0
2049,01-04-2017,Tamil Nadu,33,Coimbatore,67
2050,01-04-2017,Jammu and Kashmir,1,Srinagar,0
2051,01-04-2017,Uttar Pradesh,9,Varanasi,0
2052,01-04-2017,Karnataka,29,Mangalore,142
2053,01-04-2017,Punjab,3,Amritsar,106
2054,01-04-2017,Tamil Nadu,33,Trichy,622
2055,01-04-2017,Andaman and Nicobar Islands,35,Portblair,0
2056,01-04-2017,Manipur,14,Imphal,0
2057,01-04-2017,Andhra Pradesh,28,Vijayawada,0
2058,01-04-2017,Andhra Pradesh,28,Tirupati,0
2059,01-04-2017,Delhi,7,Delhi,55131
2060,01-04-2017,Maharashtra,27,Mumbai,52581
2061,01-04-2017,Karnataka,29,Bangalore,17259
2062,01-04-2017,Telangana,36,Hyderabad,6170
2063,01-04-2017,Kerala,32,Cochin,5940
2064,01-04-2017,Maharashtra,27,Nagpur,31
2065,01-04-2017,Maharashtra,27,Pune,0
2066,01-04-2017,Andhra Pradesh,28,Visakhapatnam,0
2067,01-04-2017,Bihar,10,Patna,0
2068,01-04-2017,Chandigarh,4,Chandigarh,0
2069,01-04-2017,West Bengal,19,Bagdogra,0
2070,01-04-2017,Tamil Nadu,33,Madurai,1
2071,01-04-2017,Maharashtra,27,Aurangabad,0
2072,01-04-2017,Bihar,10,Gaya,0
2073,01-05-2017,Tamil Nadu,33,Chennai,25605
2074,01-05-2017,West Bengal,19,Kolkata,6027
2075,01-05-2017,Gujarat,24,Ahmedabad,3800
2076,01-05-2017,Goa,30,Goa,104
2077,01-05-2017,Uttar Pradesh,9,Lucknow,391
2078,01-05-2017,Kerala,32,Trivandrum,2336
2079,01-05-2017,Assam,18,Guwahati,1
2080,01-05-2017,Rajasthan,8,Jaipur,252
2081,01-05-2017,Kerala,32,Calicut,1544
2082,01-05-2017,Odisha,21,Bhubaneswar,0
2083,01-05-2017,Tamil Nadu,33,Coimbatore,91
2084,01-05-2017,Jammu and Kashmir,1,Srinagar,0
2085,01-05-2017,Uttar Pradesh,9,Varanasi,0
2086,01-05-2017,Karnataka,29,Mangalore,165
